0.49,0.13,7.0871
0.01,0.75,8.5079
0.46,0.66,9.1891
0.33,0.2,7.0071
0.62,0.34,7.7531
0.32,0.34,7.5934
0.68,0.46,7.9575
0.04,0.32,6.8792
0.67,0.5,8.3561
0.84,0.12,6.1618
0.07,0.4,7.2288
0.8,0.88,9.3704
0.21,0.48,7.7887
0.33,0.31,7.4069
0.2,0.66,8.5152
0.71,0.47,8.0328
0.44,0.51,8.5724
0.93,0.45,7.3132
0.9,0.03,5.7408
0.89,0.8,8.7153
0,1,9.5717
0.38,0.38,7.8498
0.19,0.04,6.0033
0.44,0.57,8.7319
0.81,0.68,8.4279
0.2,0.69,8.585
0.02,0.7,8.3296
0.69,0.13,6.7137
0.15,0.52,7.8524
0.99,0.92,9.2852
0.88,0.81,8.8546
0.65,0.16,6.9203
1,0.05,5.6679
0.36,0.57,8.5907
0.06,0.93,9.2596
0.82,0.19,6.6029
0.23,0.76,8.9907
0.01,0.39,7.0171
1,0.09,5.85
0.16,0.32,6.9531
0.29,0.54,8.3055
0.03,0.27,6.6997
0.79,1,9.9151
0.41,0.61,8.8252
0.2,0.48,7.7684
0.76,0.45,7.8252
0.54,0.22,7.2808
0.72,0.76,9.1247
0.91,0.81,8.7466
0.31,0.48,8.1128
0,0.61,8.0523
0.01,0.89,9.0907
0.67,0.16,6.8236
0.55,0.79,9.6311
0.4,0.32,7.624
0.75,0.65,8.6456
0.27,0.21,7.0102
0.45,0.52,8.4674
0.49,0.34,7.7955
0.1,0.15,6.2221
0.94,0.72,8.436
0.99,0.72,8.3954
0.78,0.66,8.6073
0.96,0.26,6.5418
0.87,0.91,9.3335
0.2,0.29,7.0864
0.24,0.19,6.6677
0.01,0.32,6.7997
0.89,0.46,7.5142
0.75,0.58,8.2655
0.77,0.77,9.1759
0.17,0.3,6.9244
0,0.55,7.6663
0.86,0.36,7.1102
0.92,0.68,8.3739
0.3,0.41,7.7494
0.61,0.48,8.3173
0.07,0.96,9.3212
0.83,0.37,7.3184
0.23,0.91,9.5579
0.14,0.35,7.0786
0.02,0.97,9.3679
0.08,0.32,6.8118
0.26,0.42,7.7833
0.17,0.17,6.412
0.6,0.84,9.7915
0.65,0.59,8.6627
0.5,0.24,7.5286
0.55,0.2,7.2114
0.41,0.4,8.0881
0.75,0.94,9.7517
0.8,0.95,9.4929
0.05,0.71,8.423
0.03,0.14,6.1193
0.03,0.95,9.3487
0.86,0.8,9.0384
0.38,0.54,8.41
0.14,0.42,7.2585
0.58,0.06,6.5954
0.33,0.64,8.8353
0.11,0.56,7.9425
0.38,0.88,9.795
0.73,0.73,8.9361
0.47,0.1,6.7712
0.53,0.03,6.5988
0.83,0.81,9.0252
0.51,0.39,8.1131
0.35,0.1,6.5946
0.7,0.45,7.9445
0.04,0.42,7.3184
0.6,0.52,8.6167
0.87,0.3,6.8904
0.07,0.35,6.9883
0.26,0.6,8.304
0.48,0.37,7.8668
0.84,0.5,7.7592
0.91,0.66,8.1945
0.32,0.48,8.1081
0.47,0.97,10.392
0.34,0.57,8.5065
0.65,0.82,9.572
0.83,1,9.718
0.5,0.84,9.9025
0.66,0.07,6.5342
0.93,0.1,6.0443
0.68,0.59,8.5396
0.43,0.63,8.8798
0.46,0.08,6.6649
0.68,0.13,6.673
0.61,0.55,8.493
0.64,0.96,10.228
0.86,0.22,6.5764
0.49,0.4,8.0608
0.57,0.23,7.3032
0.17,0.44,7.5015
0.67,0.79,9.3879
0.1,0.85,8.9907
0.67,0.03,6.2908
0.79,0.43,7.6679
0.53,0.85,9.8762
0.81,0.45,7.5905
0.12,0.2,6.4074
0.43,0.43,8.1352
0.56,0.65,9.0223
0.67,0.48,8.0732
0.99,0.43,7.176
0.95,0.26,6.6417
0.86,0.31,6.9504
0.14,0.61,8.0263
0.96,0.53,7.5808
0.37,0.57,8.6343
0.36,0.25,7.3545
0.72,0.48,8.0062
1,0.9,9.0379
0.73,1,9.933
0.94,0.49,7.4258
0.04,0.57,7.6963
0.87,0.42,7.3355
0.75,0.09,6.3061
0.51,0.61,8.9133
0.52,0.89,9.9995
0.44,0.41,8.1029
0.26,0.59,8.3887
0.86,0.11,6.1255
0.22,0.65,8.4735
0.26,0.14,6.5839
0.26,0.66,8.679
0.45,0.71,9.233
0.62,0.84,9.7436
0.2,0.33,7.2025
0.68,0.68,8.9023
0.09,0.94,9.2987
0.61,0.29,7.4986
0.75,0,5.9935
0.02,0.54,7.697
0.15,0.27,6.753
0.75,0.78,9.1699
0.65,0.21,7.1364
0.74,0.53,8.1298
0.4,0.85,9.7889
0.66,0.61,8.6393
0.4,0.92,10.001
0.05,0.68,8.2252
0.92,0.78,8.617
0.85,0.64,8.2791
0.07,0.44,7.3987
0.39,0.29,7.5069
0.09,0.14,6.1695
0.1,0.57,7.862
0.46,0.7,9.2926
0.36,0.13,6.8474
0.02,0.13,6.0958
0.94,0.18,6.1985
0.4,0.61,8.9322
0.76,0.38,7.4713
0.08,0.89,9.1847
0.07,0.76,8.6573
0.03,0,5.4494
0.8,0.03,5.9946
0.28,0.34,7.3654
0.1,0.08,5.9423
0.33,0.43,7.7777
0.31,0.73,9.1426
0.32,0.77,9.3666
0.38,0.08,6.6707
0.3,0.36,7.5421
0.24,0.45,7.7349
0.08,0.71,8.3765
0.02,0.04,5.5809
0.89,0.38,7.1221
0.52,0.12,7.0137
0.42,0.8,9.7236
0.14,0.85,8.9723
0.53,0.66,9.155
0.75,0.02,6.1188
0.36,0.92,9.9297
0.5,0.04,6.6434
0.93,0.15,6.1888
0.69,0.22,7.0409
0.41,0.06,6.5389
0.57,0.77,9.4615
0.16,0.31,6.8939
0.7,0.38,7.6111
0.32,0.49,8.1749
0.51,0.58,8.8063
0.47,0.72,9.3893
0.51,0.64,9.1048
0.24,0.47,7.8899
0.75,0.98,9.9
0.01,0.22,6.4234
0.84,0.48,7.6365
0.61,0.1,6.6615
0.35,0.2,7.1527
0.31,0.33,7.4202
0.01,0.83,8.7682
0.35,0.36,7.8165
0.97,0.46,7.3375
0.06,0.42,7.2529
0,0.41,7.1253
0.54,0.9,10.039
0.15,0.98,9.6111
0.8,0.52,7.9213
0.69,0.28,7.2725
0.3,0.68,8.8746
0,0.06,5.8168
0.2,0.42,7.5019
0.43,0.17,7.0331
0.8,0.79,9.0518
0.36,0.74,9.2158
0.3,0.43,7.8081
0.67,0.54,8.4012
0.41,0.42,8.1408
0.84,0.64,8.2217
0.07,0.29,6.7394
0.95,0.22,6.4289
0.53,0.57,8.7476
0.1,0.31,6.8968
0.84,0.6,8.1365
0.79,0.24,6.9497
0.37,0.82,9.6551
0.81,0.09,6.1528
0.24,0.68,8.6286
0.63,0.18,7.014
0.86,0.39,7.3009
0.02,0.95,9.2394
0.97,0.4,7.0836
0.56,0.43,8.1444
0.91,0.85,8.9974
0.77,0.35,7.3702
0.56,0.55,8.7225
0.2,0.47,7.7933
0.97,0.94,9.3691
0.7,0.68,8.8304
0.98,0.57,7.7505
0.09,0.52,7.6881
0.25,0.26,7.0948
0.52,0.6,8.9435
0.6,0.98,10.364
0.83,0.11,6.1315
0.82,0.34,7.188
0.75,0.19,6.8174
0.21,0.72,8.7523
0.74,0.36,7.3957
0.03,0.81,8.7377
0.11,0.15,6.1338
0.61,0.46,8.2701
0.85,0.2,6.5426
0.9,0.87,9.0842
0.61,0.99,10.373
0.75,0.43,7.68
0.81,0.15,6.3949
0.58,0.02,6.4575
0.21,0.54,8.0712
0.53,0.84,9.8334
0.69,0.7,8.9421
0.74,0.71,8.9652
0.48,0.65,9.1622
0.07,0.9,9.2511
0.52,0.97,10.396
0.62,0.36,7.8441
0.98,0.83,8.9142
0.21,0.05,6.0113
0.16,0.86,9.2077
0.28,0.01,6.1966
0.41,0.53,8.5677
0.01,0.96,9.2777
0.27,0.32,7.3951
0.53,0.32,7.7038
0.85,0.35,7.0367
0.35,0.06,6.4265
0.1,0.45,7.427
0.08,0.73,8.4832
0.86,0.59,8.1084
0.75,0.85,9.5538
0.46,0.58,8.7391
0.38,0.23,7.2888
0.38,0.81,9.6537
0.31,0.79,9.3484
0.62,0.54,8.5557
0.33,0.67,8.9012
0.79,0.75,8.8521
0.43,0.03,6.7471
0.09,0.19,6.3862
0.18,0.36,7.2382
0.85,0.85,9.0947
0.17,0.18,6.4607
0.17,0.57,7.9786
0.38,0.85,9.6498
0.27,0.07,6.352
0.05,0.94,9.3473
0.52,0.84,9.94
0.79,0.07,6.1038
0.86,0.74,8.5757
0.67,0.22,7.1493
0.38,0.73,9.244
0.34,0.78,9.4516
0.96,0.87,8.9023
0.89,0.28,6.7605
0.61,0.28,7.4648
0.22,1,9.985
0.79,0.82,9.1139
0.28,0.3,7.3339
0.03,0.53,7.6305
0.85,0.76,8.7319
0.31,0.63,8.5657
0.84,0.27,6.6968
0.97,0.71,8.2454
0.21,0.23,6.8202
0.59,0.43,8.1506
0.51,0.8,9.6828
0.71,0.44,7.878
0.56,0.59,8.7937
0.09,0.9,9.1624
0.14,0.86,9.1451
0.5,0.14,7.0803
0.07,0.01,5.5791
0.63,0.35,7.6773
0.86,0.79,8.7666
0.33,0.73,9.1585
0.48,0.08,6.8327
0.49,0.26,7.5553
0.53,0.73,9.4237
0.47,0.26,7.5057
0.09,0.65,8.1219
0.57,0.58,8.7722
0.92,0.01,5.6461
0.79,0.96,9.7825
0.18,0.25,6.791
0.2,0,5.9304
0.9,0.73,8.5048
0.44,0.25,7.4201
0.54,0.09,6.8441
0.23,0.03,6.0447
0.12,0.33,6.9753
0.88,0.41,7.2042
0.07,0.56,7.6923
0.87,0.44,7.4816
0.77,0.49,7.9132
0.46,0.61,8.841
0.92,0.29,6.8232
0.25,0.52,8.0685
0.93,0.13,6.0419
0.18,0.89,9.474
0.19,0.16,6.4963
0.4,0.35,7.8392
0.03,0.33,6.7491
0.07,0.47,7.4847
0.61,0.4,8.0443
0.77,0.23,6.8193
0.18,0.54,7.9452
0.63,0.63,8.8915
0.15,0.1,6.1559
0.89,0.75,8.5576
0.52,0.01,6.4221
0.15,0.3,6.9551
0.65,0.69,9.0305
0.49,1,10.627
1,0.01,5.5817
0.8,0,5.7485
0.81,0.72,8.6403
0.45,0.03,6.5698
0.01,0.5,7.539
0.49,0.33,7.8284
0.44,0.58,8.8964
0.96,0.13,5.9823
0.09,0.68,8.2261
0.09,0.21,6.3544
0.75,0.08,6.354
0.3,0.21,7.0885
0.1,0.94,9.3546
0.63,0.07,6.5548
0.95,0.56,7.7258
0.91,0.39,7.2031
0.66,0.85,9.6223
0.29,0.96,10.094
0.7,0.25,7.1158
0.26,0.19,6.7432
0.63,0.44,8.222
0.59,0.16,7.0736
0.02,0.03,5.5994
0.56,0.56,8.7109
0.46,0.99,10.415
0.93,0.71,8.4383
0.84,0.98,9.638
0.23,0.59,8.2132
0.11,0.13,6.1081
0.11,0.69,8.3927
0.57,0.19,7.2354
0.6,0.09,6.7872
0.12,0.45,7.4368
0.16,0.82,9.0751
0.07,0.89,9.0725
0.65,0.75,9.3184
0.97,0.83,8.9464
0.4,0.49,8.3653
0.38,0.22,7.2171
0.63,0.31,7.6347
0.91,0.25,6.52
0.34,0.63,8.786
0.69,0.55,8.2907
0.85,0.47,7.4908
0.73,0.32,7.33
0.65,0.44,8.0436
0.6,0.04,6.548
0.19,0,5.7861
0.78,0.49,7.8437
0.26,0.39,7.5928
0.28,0.08,6.3938
0.74,0.31,7.1667
0.41,0.73,9.2834
0.22,0.98,9.8166
0.19,0.96,9.6479
0.59,0.63,8.9965
0.94,0.31,6.7985
0.62,0.72,9.2149
0.12,0.65,8.2024
0.89,0.54,7.7483
0.89,0.12,6.0387
0.08,0.31,6.769
0.73,0.24,7.0312
0.61,0.37,7.7928
0.87,0.77,8.692
0.65,0.25,7.2294
0.84,0.39,7.3218
0.95,0.82,8.794
0.58,0.32,7.7016
0.22,0.47,7.7977
0.95,0.83,8.758
0.84,0.61,8.1496
0.37,0.38,7.905
0.55,0.68,9.1902
0.93,0.41,7.1448
0.34,0.6,8.6133
0.53,0.52,8.534
0.4,0.47,8.2424
0.05,0.66,8.1214
0.51,0.87,9.9502
0.85,0.37,7.0868
0.03,0.93,9.2193
0.65,0.73,9.2601
0.67,0.53,8.303
0.11,0.76,8.6293
0.09,0.64,8.151
0.45,0.76,9.4636
0.74,0.08,6.3446
0.97,0.03,5.7032
0.24,0.37,7.5293
0.45,0.47,8.3373
0.87,0.68,8.3446
0.56,0.41,8.1848
0.42,0.7,9.2802
0.18,0.68,8.4515
0,0.98,9.4148
0.99,0.09,5.7852
0.57,0.89,9.9707
0.32,0.8,9.4796
0.59,0.45,8.3014
0.05,0.1,5.9904
0.75,0.1,6.4307
0.2,0.92,9.537
0.05,0.93,9.1956
0.64,0.28,7.3734
0.82,0.25,6.8751
0.23,0.55,8.101
0.53,0.63,8.9991
0.45,0.97,10.496
0.7,0.03,6.2702
0.31,0.7,9.0186
0.35,0.23,7.1485
0.11,0.4,7.2974
0.33,0.71,9.2137
0.93,0.47,7.3523
0.88,0.04,5.7497
0.33,0.41,7.932
0.85,0.08,5.952
0.46,1,10.547
0.65,0.72,9.1583
0.3,0.93,9.8457
0.43,0.4,7.9622
0.43,0.44,8.2724
0.77,0.34,7.3394
0.2,0.82,9.2062
0.65,0.52,8.3702
0.44,0.85,9.8301
0.56,0.05,6.6247
0.59,0.97,10.327
0.1,0.48,7.6682
0.3,0,6.1206
0.1,0.37,7.0176
0.58,0.96,10.279
0.48,0.2,7.3637
0.36,0.29,7.4162
1,0.15,6.0499
0.14,0.02,5.7041
0.14,0.95,9.4554
0.89,0.86,9.0629
0.4,0.28,7.4493
0.24,0.34,7.4067
0.63,0.85,9.75
0.22,0.16,6.4847
0.3,0.87,9.6812
0.42,0.18,7.116
0.69,0.77,9.295
0.15,0.93,9.54
0.03,0.54,7.6744
0.27,0.82,9.4283
0.96,0.12,5.9755
0.02,0.27,6.6395
0.53,0.47,8.4057
0.91,0.74,8.5782
0.16,0.71,8.5553
0.84,0.4,7.3191
0.16,0.67,8.4186
0.74,0.55,8.2111
0.8,0.82,9.0675
0.82,0.63,8.3606
0.21,0.64,8.3901
0.79,0.67,8.5538
0.29,0.03,6.2282
0.84,0.75,8.7514
0.41,0.62,8.895
0.99,0.62,8.0304
0.56,0.64,9.0942
0.8,0.91,9.544
0.7,0.52,8.2515
0.39,0.47,8.3475
0.02,0.98,9.4661
0.67,0.55,8.5415
0.64,0.7,9.1906
0.45,0.9,10.023
0.92,0.31,6.7188
0.7,0.81,9.4181
0.98,0,5.4766
0.9,0.81,8.7848
0.29,0.38,7.659
0.13,0.28,6.766
0.91,0.32,6.8324
0.15,0.92,9.3359
0.68,0.18,6.9969
0.03,0.12,5.9026
0.81,0.69,8.5191
0.12,0.52,7.7509
0.93,0,5.5546
0.91,0.64,8.1717
0.63,0.91,10.066
0.52,0.16,7.0471
0.49,0.17,7.2093
0.08,0.38,7.0402
0.26,0.89,9.6356
0.4,0.41,7.9843
0.44,0.94,10.177
0.5,0.36,7.8933
0.55,0.42,8.1568
0.84,0.65,8.3711
0.69,0.92,9.7617
0.5,0.69,9.2239
0.77,0.78,9.1099
0.45,0.26,7.5019
0.19,0.27,6.8073
0.35,0.27,7.4197
0.37,0.83,9.6548
0.99,0.64,8.0711
0.98,0.66,8.253
0.21,0.21,6.7022
0.43,0.11,6.912
0.25,0.1,6.3764
0.92,0.12,6.1382
0.16,0.12,6.1934
0.27,0.66,8.7171
0.33,0.22,7.0598
0.17,0.75,8.6569
0.34,0.34,7.597
0.34,0.5,8.1742
0.59,0.66,9.0709
0.33,0.08,6.5039
0.63,0.11,6.6681
0.7,0.74,9.0304
0.02,0.28,6.5773
0.76,0.68,8.7343
0.47,1,10.504
0.41,0.29,7.4896
0.25,0.01,5.9764
0.97,0.1,5.8941
0.54,0.17,7.1005
0.98,0.93,9.2123
0.45,0.05,6.6561
0.99,0.56,7.7337
0.26,0.34,7.3567
0.61,0.66,9.0305
0.77,0.89,9.514
0.17,0,5.8246
0.21,0.86,9.2682
0.98,0.63,7.9959
0.85,0.58,7.9511
0.73,0.25,7.0264
0.76,0.56,8.2189
0.65,0.46,8.1694
0.14,0.55,7.9059
0.7,0.73,9.0154
0.31,0.05,6.3986
0.35,0.53,8.3823
0.55,0.43,8.2304
0.96,0.43,7.1556
0.1,0.11,5.9163
0.73,0.57,8.2827
0.13,0.38,7.071
0.88,0.72,8.5987
0.81,0.2,6.641
0.12,0.14,6.1042
0.21,0.95,9.6719
0.85,0.82,8.9244
0.75,0.17,6.6438
0.59,0.18,7.1118
0.45,0.63,9.0993
0.25,0.51,8.0006
0.41,0.45,8.3569
0.51,0.95,10.274
0.55,0.12,6.9754
0.48,0.06,6.6694
0.42,0.99,10.406
0.89,0.5,7.5916
0.55,0.25,7.434
0.77,0.47,7.8057
0.93,0.6,7.9346
0.6,0.47,8.3011
0.48,0.89,9.9419
0.42,0.81,9.743
0.27,0.38,7.5595
0.62,0.82,9.6081
0.9,0.61,8.1303
0.77,0.02,6.0897
0.74,0.78,9.1524
0.11,0.3,6.7834
0.91,0.03,5.6967
0.48,0.91,10.138
0.48,0.42,8.2726
0.73,0.54,8.2132
0.2,0.04,6.0651
0.33,0.15,6.9583
0.64,0.91,9.9413
0.85,0.31,6.9924
0.05,0.31,6.8908
0.14,0.45,7.5522
0.45,0.49,8.338
0.23,0.83,9.2519
0.74,0.52,8.0683
0.33,0.36,7.7915
0.86,0.62,8.1388
0.9,0.2,6.3861
0.19,0.69,8.5532
0.36,0.39,7.8858
0.91,1,9.5326
0.66,0.91,9.9452
0.2,0.19,6.6689
0.35,0.17,6.8476
0.64,0.89,9.9199
0.97,0.26,6.4901
0.52,0.77,9.5726
0.52,0.32,7.878
0.8,0.47,7.659
0.01,0.79,8.6158
0.73,0.26,7.1076
0.58,0.36,7.929
0.93,0.72,8.3848
0.23,0.71,8.6792
0.05,0.25,6.4565
0.5,0.03,6.6545
0.47,0.87,9.9901
0.14,0.24,6.6391
0.22,0.93,9.6319
0.74,0.64,8.5318
0.33,0.28,7.3911
0.23,0,5.9666
0.61,0.26,7.4514
0.78,0.1,6.2825
0.34,0.99,10.239
0.22,0.63,8.42
0.44,0.71,9.4299
0.59,0.28,7.5731
0.79,0.89,9.5024
0.13,0.09,6.0135
0.06,0.67,8.2578
0.9,0.13,6.1367
0.79,0.56,8.1021
0.84,0.18,6.391
0.47,0.76,9.5505
0.14,0.46,7.4122
0.76,0.17,6.5919
0.85,0.69,8.406
0.91,0.43,7.2308
0.99,0.5,7.4413
0.25,0.93,9.848
0.12,0.9,9.3297
1,0.97,9.3989
0.45,0.58,8.7342
0.7,0.04,6.3296
0.48,0.76,9.6399
0.12,0.31,6.8226
0.18,0.93,9.5427
0.91,0.72,8.4835
0.84,0.13,6.2335
0.19,0.61,8.2854
0.1,0.5,7.6081
0.29,0.53,8.1904
0.56,0.06,6.6903
0.83,0.91,9.4609
0.9,0.21,6.4317
0.19,1,9.9016
0.15,0.36,7.1088
0.64,0.78,9.4111
0.71,0.52,8.2207
0.56,0.08,6.734
0.32,0.61,8.6088
0.1,0.82,8.8323
0.27,0.1,6.4045
0.6,0.55,8.5975
0.92,0.09,5.9737
0.11,0.5,7.4695
0.87,0.6,7.9569
0.84,0.69,8.5497
0.82,0.82,8.9567
0.28,0.99,10.081
0.7,0.15,6.7948
0.22,0.4,7.3986
0.94,0.23,6.4718
0.83,0.64,8.3698
0.54,0.02,6.5878
0.61,0.68,9.0668
0.11,0.25,6.595
0.16,0.7,8.5559
0,0.75,8.4778
0.65,0.33,7.5779
0.66,0.63,8.7616
0.55,0.7,9.2202
0.19,0.72,8.6489
0.79,0.94,9.5385
0.49,0.86,9.8579
0.17,0.03,5.8664
0.11,0.99,9.6834
0.2,0.26,6.8113
0.93,0.7,8.2119
0.11,0.66,8.1991
0.38,0.66,9.0103
0.59,0.4,7.9386
0.96,0.54,7.6292
0.64,0.69,8.9982
0.48,0.17,7.2181
0.47,0.83,9.7786
0.12,0.02,5.7745
0.72,0.75,9.0691
0.09,0.69,8.2674
0.28,0.24,7.1159
0.36,0.36,7.8923
0.71,0.69,8.8453
0.54,0.97,10.386
0.89,0.95,9.3412
0.32,0.04,6.4419
0.65,0.79,9.4554
0.5,0.7,9.3413
0.39,0.73,9.3683
0.69,0.85,9.5699
0.35,0.41,7.8586
0.35,0.3,7.5063
0.15,0.04,5.8007
0.66,0.34,7.6147
0.12,0.34,7.0285
0.43,0.47,8.273
0.02,0.29,6.7378
0.67,0.39,7.8083
0.78,0.98,9.8239
0.91,0.14,6.1326
0.82,0.02,5.8333
0.88,0.83,9.0851
0.62,0.53,8.4566
0.43,0.02,6.5428
0.22,0.04,5.8965
0.45,0.24,7.3915
0.19,0.48,7.799
0.31,0.29,7.3792
0.85,0.83,9.0751
0.61,0.86,9.7784
0.79,0.98,9.7771
0.82,0.52,7.8449
0.88,0.78,8.6489
0.23,0.07,6.1585
0.41,0.94,10.09
0.28,0.64,8.7008
0.42,0.07,6.726
0.77,0.29,7.0786
0.82,0.58,8.0986
0.09,0.82,8.8615
0.88,0.66,8.377
0.07,0.08,5.9332
0.1,0.22,6.4402
0.29,0.65,8.7772
0.02,0.83,8.7515
0.44,0.86,9.8402
0.56,0.76,9.4918
0.24,0.26,7.0977
0.1,0.21,6.4841
0.91,0.13,6.1383
0.25,0.14,6.6329
0.93,0.25,6.5722
0.46,0.91,10.121
0.75,1,10.119
0.45,0.68,9.2478
0.16,0.5,7.7193
0.16,0.84,9.1456
0,0.14,6.046
0.49,0.47,8.3201
0.97,0.74,8.4849
0.94,0.52,7.5772
0.99,0,5.5029
0.04,0.83,8.7656
1,0.86,8.9394
0.33,0.1,6.5947
0.61,0.38,7.9491
0.6,0.4,8.0209
0.6,0.76,9.4125
0.03,0.5,7.4805
0.33,0.44,8.1104
0.6,0.06,6.6679
0.32,0.05,6.3665
0.34,0.3,7.5273
0.52,0.92,10.126
0.96,0.71,8.2548
0.31,0.24,7.0872
0.7,0.79,9.3646
0.74,0.96,9.8663
0.64,0.29,7.5671
0.48,0.75,9.4537
0.81,0.39,7.4621
0.96,0.01,5.5133
0.12,0.57,7.8513
0.22,0.71,8.7669
0.21,0.37,7.3803
0.11,0.41,7.2805
0.2,0.63,8.3193
0.5,0.55,8.8035
0.78,0.42,7.6194
0.59,0.73,9.2304
0.15,0.62,8.2548
0.79,0.64,8.4618
0.54,0.14,6.9768
0.81,0.55,8.0152
0.24,0.1,6.3448
0.21,0.51,7.9257
0.63,0.28,7.4519
0.67,0.97,10.062
0.13,0.89,9.1289
0.58,0.33,7.7298
0.52,0.79,9.5981
0.02,0.74,8.3687
0.88,0.93,9.3465
0.8,0.8,9.0612
0,0.54,7.6031
0.33,0.14,6.8019
0.49,0.23,7.4517
0.38,0.19,7.1568
0.51,0.24,7.4205
0.54,0.75,9.5093
0.7,0.94,9.9762
0.46,0.27,7.5945
0.2,0.88,9.3318
0.53,0.36,8.0129
0.95,0.96,9.5078
0.84,0.2,6.5816
0.21,0.19,6.6533
0.92,0.46,7.4048
0.87,0,5.6733
0.28,0.67,8.7884
0.31,0.02,6.2781
0.52,0.1,6.8312
0.33,0.76,9.2577
0.32,0.06,6.5131
0.35,0.93,10.109
1,0.24,6.3782
0.54,0.3,7.6925
0.93,0.73,8.4636
0.52,0.63,8.9971
0.49,0.98,10.493
0.09,0.96,9.5665
0.36,0.72,9.2904
0.61,0.9,9.7938
0,0.48,7.5053
0.12,0.71,8.4914
0.86,0.64,8.2888
0.11,0.79,8.765
0.62,0.94,10.167
0.36,0.49,8.2563
0.11,0.08,5.9607
0.5,0.08,6.9079
0.92,0.19,6.4096
0.87,0.81,8.8975
0.93,0.31,6.7111
0.27,0.97,9.9399
0.05,0.38,7.0672
0.47,0.9,10.083
0.82,0.64,8.4234
0.63,0.05,6.5346
0.06,0.34,6.8701
0.97,0.23,6.4065
0.48,0.98,10.44
0.38,0.96,10.202
0.29,0.57,8.415
0.24,0.8,9.2515
0.69,0.99,10.157
0.29,0.9,9.7895
0.78,0.5,7.9238
0.68,0.11,6.5822
0.46,0.37,7.9562
0.6,0.25,7.4248
0.9,0.71,8.4625
0.67,0.78,9.3488
0.56,0.62,8.9675
0.54,0.07,6.7087
0.98,0.19,6.2676
0.32,0.2,6.8985
0.9,0.98,9.5854
0.97,0.11,5.9045
0.1,0.14,6.168
0.94,0.25,6.4313
0.37,0.21,7.2264
0.51,0.57,8.7341
0.1,0.7,8.3802
0,0.03,5.6334
0.92,0.85,8.8797
0.72,0.66,8.691
0.39,0.58,8.7507
0.97,0.67,8.2171
0.85,0.04,5.8785
0.6,0.26,7.4639
0.36,0.33,7.6303
0.36,0.73,9.1835
0.79,0.6,8.232
0.83,0.63,8.1989
0.01,0.86,8.8527
0.03,0.73,8.4748
0.88,0.09,5.9455
0.41,0.14,6.9845
0.38,0.37,7.769
0.7,0.31,7.34
0.97,0.22,6.3827
0.52,0.55,8.7617
0.62,0.27,7.4849
0.99,0.63,7.9985
0.24,0.62,8.4384
0.85,0.79,8.7251
0.74,0.48,7.9501
0.92,0.42,7.1958
0.96,0.95,9.2374
0.29,0.4,7.7069
0.5,0.48,8.4632
0,0.86,8.9282
0.04,0.39,7.0181
0.77,0.11,6.2666
0.19,0.34,7.1487
0.84,0.14,6.239
0.3,0.11,6.6941
0.11,1,9.6175
0.95,0.81,8.7557
0.6,0.15,6.9456
0.93,0.91,9.2935
0.8,0.42,7.5457
0.62,0.05,6.5514
0.61,0.56,8.6393
0.03,0.77,8.5157
0.13,0.22,6.5121
0.89,0.92,9.3508
0.51,0.14,7.0051
0.99,0.51,7.6328
0.89,0.24,6.5612
0.14,0.78,8.7779
0.05,0.77,8.5514
0.48,0.13,7.0704
0.75,0.51,8.0897
0.91,0.16,6.1701
0.91,0.88,9.0921
0.17,0.64,8.3963
0.42,0.49,8.4822
0.73,0.36,7.6251
0.65,1,10.289
0.35,0.44,7.9409
0.33,0.51,8.4086
0.01,0.24,6.4269
0.36,0.71,9.185
0.25,0.25,6.9879
0.14,0.09,6.1544
0.83,0.82,8.9628
0.03,0.63,8.0454
0.22,0.06,6.1579
0.13,0.01,5.7074
0.79,0.76,8.858
0.56,0.26,7.5268
0.98,0.11,5.9609
0.1,0.24,6.439
0.99,0.27,6.5553
0.65,0.81,9.626
0.92,0.02,5.6501
0.19,0.82,9.1589
0.55,0.67,9.0887
0.17,0.97,9.6491
0.28,0.4,7.6021
0.78,0.33,7.1686
0.5,0.26,7.492
0.18,0.41,7.462
0.88,0.05,5.8177
0.1,0.97,9.5369
0.76,0.35,7.3755
0.73,0.87,9.5999
0.29,0.04,6.2794
0.94,0.81,8.7898
0.32,0.63,8.7346
0.95,0.47,7.4302
0.89,0.22,6.4631
0.84,0.24,6.6451
0.49,0.8,9.6892
0.14,0.28,6.8005
0.9,0.79,8.6333
0.94,0.15,6.0687
0.4,0.21,7.2806
0.67,0.25,7.1316
0.65,0.41,7.962
0.07,0.03,5.6492
0.21,0.9,9.4981
0.62,0.07,6.7122
0.58,0.1,6.8302
0.72,0.51,8.0406
0.48,0.61,9.0452
0.42,0.53,8.681
0.71,0.7,8.8938
0.56,0.66,9.0872
0.08,0.86,8.9482
0.55,0.6,8.7846
0,0.5,7.5265
0.93,0.84,8.926
0.32,0.89,9.7875
0.43,0.35,7.8779
0.37,0.95,10.084
0.54,0.24,7.3608
0.2,0.03,6.0191
0.31,0.76,9.2227
0.69,0.79,9.367
0.82,0.96,9.6668
0.12,0.17,6.3061
0.91,0.75,8.5718
0.49,0.55,8.7411
0.64,0.75,9.2102
0.62,0.4,7.8936
0.94,0.96,9.454
0.57,0.55,8.6851
0.07,0.63,8.1269
0.9,0.92,9.2392
0.34,0.27,7.382
0.79,0.01,5.9833
